date,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day,hour,week_day,holiday,power_m1,time_of_day,hdh,kW_solar_rel
2017-03-15 17:00:00,269.4542,8.99,56.97,6.6,8.3,1017.0,365.72,0.09,2.7,17,2,0,326.964711,0.5,7.01,1.5646386395964715
2017-03-15 18:00:00,228.572413,8.59,57.14,6.23,8.01,1016.92,468.62,0.0,2.7,18,2,0,269.4542,0.5,7.41,1.3272505283851683
2017-03-15 19:00:00,178.4889355,9.16,57.98,5.65,7.19,1016.33,611.92,0.0,2.7,19,2,0,228.572413,0.5,6.84,1.036430997266854
2017-03-15 20:00:00,138.146188,9.84,56.59,8.72,10.97,1015.67,455.18,0.0,2.7,20,2,0,178.4889355,0.0,6.16,0.8021729245925964
2017-03-15 21:00:00,114.3447645,9.45,56.01,7.07,8.95,1015.25,565.87,0.0,2.7,21,2,0,138.146188,0.0,6.550000000000001,0.663965292700054
2017-03-15 22:00:00,99.2306825,9.91,52.15,6.66,8.22,1015.0,338.39,0.0,2.7,22,2,0,114.3447645,0.0,6.09,0.5762024124063733
2017-03-15 23:00:00,104.2207855,7.94,63.38,5.62,6.79,1015.0,75.1,0.28,2.98,23,2,0,99.2306825,0.0,8.059999999999999,0.6051784238003922
2017-03-16 00:00:00,105.253198,7.36,67.54,4.56,6.1,1015.33,106.44,0.74,3.72,0,3,0,104.2207855,0.0,8.64,0.6111733293891802
2017-03-16 01:00:00,106.384591,7.72,69.74,3.89,5.05,1015.25,64.34,0.45,4.17,1,3,0,105.253198,0.0,8.280000000000001,0.6177429846566392
2017-03-16 02:00:00,101.951226,6.23,75.58,2.31,2.91,1015.17,1.47,0.23,4.4,2,3,0,106.384591,0.0,9.77,0.7281156186268177
2017-03-16 03:00:00,100.280575,7.07,71.6,4.96,6.21,1015.42,0.78,0.09,4.49,3,3,0,101.951226,0.0,8.93,0.8492280980670291
2017-03-16 04:00:00,98.531701,7.51,69.8,4.08,5.53,1015.83,0.8,0.01,4.5,4,3,0,100.280575,0.0,8.49,0.8292243480573074
2017-03-16 05:00:00,99.4539895,7.47,72.42,3.85,5.18,1016.0,0.91,0.0,4.5,5,3,0,98.531701,0.0,8.530000000000001,0.8099564606726678
2017-03-16 06:00:00,117.9985215,7.32,73.03,3.24,4.21,1015.75,0.8,0.0,4.5,6,3,0,99.4539895,0.0,8.68,0.99305346471755
2017-03-16 07:00:00,145.6958,7.37,69.5,3.55,4.3,1015.0,0.88,0.0,1.12,7,3,0,117.9985215,1.0,8.629999999999999,1.1969222267595716
2017-03-16 08:00:00,183.414581,6.92,69.04,2.51,2.96,1015.0,0.73,0.0,0.0,8,3,0,145.6958,1.0,9.08,1.5782815677690554
2017-03-16 09:00:00,378.8731005,6.88,70.53,0.76,0.99,1014.83,0.78,0.0,0.0,9,3,0,183.414581,1.0,9.120000000000001,3.208494591762895
2017-03-16 10:00:00,292.0543105,6.95,69.95,1.97,2.45,1014.08,0.79,0.0,0.0,10,3,0,378.8731005,1.0,9.05,2.4655326627772522
2017-03-16 11:00:00,305.7673705,6.84,72.28,2.73,3.38,1014.08,0.82,0.0,0.0,11,3,0,292.0543105,1.0,9.16,2.5574837859012107
2017-03-16 12:00:00,341.4790105,6.83,72.75,3.58,4.3,1014.25,0.73,0.0,0.0,12,3,0,305.7673705,1.0,9.17,2.938425206511612
2017-03-16 13:00:00,337.3825725,7.01,70.17,2.4,2.96,1014.5,2.6,0.0,0.0,13,3,0,341.4790105,1.0,8.99,2.104585789005892
2017-03-16 14:00:00,317.6116,7.82,64.18,2.4,3.02,1015.0,71.95,0.0,0.0,14,3,0,337.3825725,1.0,8.18,1.8442740240978193
2017-03-16 15:00:00,380.1307865,9.19,60.54,2.15,2.83,1015.25,320.74,0.0,0.0,15,3,0,317.6116,0.5,6.8100000000000005,2.20730393758233
2017-03-16 16:00:00,323.2635395,9.58,58.26,3.81,4.97,1016.0,271.76,0.0,0.0,16,3,0,380.1307865,0.5,6.42,1.8770931188841002
2017-03-16 17:00:00,258.7994845,9.29,62.1,4.42,5.32,1016.0,385.57,0.0,0.0,17,3,0,323.2635395,0.5,6.710000000000001,1.502769945157092
2017-03-16 18:00:00,222.3965105,10.65,52.38,3.84,4.86,1015.92,740.13,0.0,0.0,18,3,0,258.7994845,0.5,5.35,1.2913889397148843
2017-03-16 19:00:00,165.362548,11.12,51.93,4.7,5.76,1015.08,714.39,0.02,0.02,19,3,0,222.3965105,0.5,4.880000000000001,0.9602100547808354
2017-03-16 20:00:00,140.6412395,10.4,58.12,3.27,4.38,1014.92,200.88,0.5,0.51,20,3,0,165.362548,0.0,5.6,0.816660930289606
2017-03-16 21:00:00,108.512781,10.93,52.3,5.17,6.27,1014.08,330.73,0.09,0.6,21,3,0,140.6412395,0.0,5.07,0.6301007371296118
2017-03-16 22:00:00,103.033675,10.6,54.17,5.94,7.25,1013.5,186.11,0.0,0.6,22,3,0,108.512781,0.0,5.4,0.5982852339456017
2017-03-16 23:00:00,99.35195,10.11,60.54,4.75,5.97,1013.0,83.12,0.08,0.68,23,3,0,103.033675,0.0,5.890000000000001,0.576906575919977
2017-03-17 00:00:00,106.879275,8.42,73.12,4.61,5.62,1013.0,31.19,1.22,1.89,0,4,0,99.35195,0.0,7.58,0.6206154642869249
2017-03-17 01:00:00,102.6698725,7.96,77.63,5.43,6.65,1012.75,12.16,0.91,2.77,1,4,0,106.879275,0.0,8.04,0.5961758648176598
2017-03-17 02:00:00,107.0577895,7.93,81.35,4.25,5.58,1012.0,0.85,0.57,3.32,2,4,0,102.6698725,0.0,8.07,0.8873554096958673
2017-03-17 03:00:00,101.9521,8.15,84.22,3.61,5.3,1011.5,0.56,0.51,3.82,3,4,0,107.0577895,0.0,7.85,0.9301633966300249
2017-03-17 04:00:00,105.304764,8.16,86.32,6.08,8.09,1010.83,0.53,1.7,5.5,4,4,0,101.9521,0.0,7.84,0.9713886613522363
2017-03-17 05:00:00,108.0301145,8.48,84.96,4.88,6.92,1010.0,0.69,0.22,5.7,5,4,0,105.304764,0.0,7.52,0.9419357242389452
2017-03-17 06:00:00,114.7406865,7.9,87.01,6.23,7.99,1009.58,0.88,0.37,6.07,6,4,0,108.0301145,0.0,8.1,0.9426193341572092
2017-03-17 07:00:00,142.012764,7.86,89.18,5.51,6.77,1009.0,0.85,0.45,1.62,7,4,0,114.7406865,1.0,8.14,1.1770819757236117
2017-03-17 08:00:00,177.79345,8.48,88.88,3.2,4.17,1009.0,0.48,0.0,0.0,8,4,0,142.012764,1.0,7.52,1.6712198722573368
2017-03-17 09:00:00,397.099278,8.07,89.58,2.54,3.27,1008.75,0.79,0.0,0.0,9,4,0,177.79345,1.0,7.93,3.352325937590517
2017-03-17 10:00:00,299.0391,8.63,89.67,0.41,0.69,1008.0,0.82,0.0,0.0,10,4,0,397.099278,1.0,7.369999999999999,2.5012075302537577
2017-03-17 11:00:00,316.167752,8.85,86.54,2.09,2.68,1008.0,0.67,0.0,0.0,11,4,0,299.0391,1.0,7.15,2.775330717735649
2017-03-17 12:00:00,346.6356105,8.59,79.58,2.42,3.0,1008.67,1.16,0.0,0.0,12,4,0,316.167752,1.0,7.41,2.643795008500156
2017-03-17 13:00:00,306.7908245,9.1,75.73,1.37,2.08,1009.0,1.12,0.0,0.0,13,4,0,346.6356105,1.0,6.9,2.362689296070524
2017-03-17 14:00:00,319.3523895,9.29,73.67,1.78,2.37,1009.92,40.55,0.03,0.03,14,4,0,306.7908245,1.0,6.710000000000001,1.854382259616523
2017-03-17 15:00:00,358.360102,9.07,75.1,1.97,2.54,1010.08,173.71,0.35,0.37,15,4,0,319.3523895,0.5,6.93,2.080888189825702
2017-03-17 16:00:00,312.8555105,10.6,68.66,4.07,5.16,1011.0,401.06,0.04,0.4,16,4,0,358.360102,0.5,5.4,1.8166568579705922
2017-03-17 17:00:00,248.951034,11.14,60.9,6.69,8.8,1011.33,622.0,0.0,0.4,17,4,0,312.8555105,0.5,4.859999999999999,1.4455829865108611
2017-03-17 18:00:00,203.1759395,11.43,57.4,6.98,9.35,1012.0,708.6,0.0,0.4,18,4,0,248.951034,0.5,4.57,1.1797809259533345
2017-03-17 19:00:00,167.5940885,11.49,58.27,8.16,10.84,1012.0,553.97,0.0,0.4,19,4,0,203.1759395,0.5,4.51,0.9731679321942305
2017-03-17 20:00:00,136.5225145,11.75,55.9,7.86,10.13,1012.0,716.68,0.0,0.4,20,4,0,167.5940885,0.0,4.25,0.7927447460888326
2017-03-17 21:00:00,105.2472985,12.03,54.46,8.66,11.59,1011.08,737.65,0.0,0.4,21,4,0,136.5225145,0.0,3.9700000000000006,0.6111390727858157
2017-03-17 22:00:00,102.837025,12.04,54.77,9.11,11.51,1011.0,693.07,0.0,0.4,22,4,0,105.2472985,0.0,3.960000000000001,0.597143347166785
2017-03-17 23:00:00,98.77074,12.02,55.5,8.45,11.03,1011.0,401.59,0.0,0.4,23,4,0,102.837025,0.0,3.9800000000000004,0.5735316661070297
2017-03-18 00:00:00,101.0739485,11.91,55.28,7.2,9.75,1011.33,245.24,0.0,0.4,0,5,0,98.77074,0.0,4.09,0.5869056978131489
2017-03-18 01:00:00,102.356325,10.86,60.98,7.33,9.6,1012.0,40.26,0.05,0.45,1,5,0,101.0739485,0.0,5.140000000000001,0.5943520683741218
2017-03-18 02:00:00,97.9900395,10.96,60.86,5.62,7.19,1012.25,1.54,0.06,0.5,2,5,0,102.356325,0.0,5.039999999999999,0.6909808740653716
2017-03-18 03:00:00,94.196661,10.64,61.78,5.24,7.0,1013.0,0.52,0.17,0.67,3,5,0,97.9900395,0.0,5.359999999999999,0.8721571039744342
2017-03-18 04:00:00,97.4363605,10.58,65.62,4.9,6.21,1013.25,0.55,0.23,0.9,4,5,0,94.196661,0.0,5.42,0.8922119148514684
2017-03-18 05:00:00,98.4375275,10.98,62.96,5.04,6.84,1013.08,0.46,0.0,0.9,5,5,0,97.4363605,0.0,5.02,0.9324365155766928
2017-03-18 06:00:00,99.4430645,10.42,63.67,4.42,5.53,1013.0,0.27,0.0,0.9,6,5,0,98.4375275,0.0,5.58,1.018238184733895
2017-03-18 07:00:00,100.131558,11.02,61.37,4.8,6.39,1013.0,0.36,0.0,0.22,7,5,0,99.4430645,1.0,4.98,0.9870859265300183
2017-03-18 08:00:00,108.00455,11.19,60.0,4.36,5.93,1012.75,0.3,0.0,0.0,8,5,0,100.131558,1.0,4.8100000000000005,1.091753440655466
2017-03-18 09:00:00,111.7966175,11.25,60.44,4.4,5.64,1012.0,0.35,0.0,0.0,9,5,0,108.00455,1.0,4.75,1.1066306242831652
2017-03-18 10:00:00,100.369723,10.25,63.82,4.14,5.2,1011.5,0.35,0.0,0.0,10,5,0,111.7966175,1.0,5.75,0.993520302370672
2017-03-18 11:00:00,100.7868395,10.38,65.13,1.37,1.72,1011.0,0.33,0.0,0.0,11,5,0,100.369723,1.0,5.619999999999999,1.0059804214813475
2017-03-18 12:00:00,109.217662,10.2,68.9,1.79,2.2,1011.0,0.4,0.0,0.0,12,5,0,100.7868395,1.0,5.800000000000001,1.059306561840618
2017-03-18 13:00:00,109.1626,9.63,77.89,2.03,2.49,1011.0,0.86,0.01,0.01,13,5,0,109.217662,1.0,6.369999999999999,0.9021054966329068
2017-03-18 14:00:00,106.3620855,9.3,85.5,2.27,2.89,1011.0,14.44,0.23,0.24,14,5,0,109.1626,1.0,6.699999999999999,0.6176126328114877
2017-03-18 15:00:00,109.8253105,9.44,87.61,1.47,2.24,1011.0,12.62,2.89,3.13,15,5,0,106.3620855,0.5,6.5600000000000005,0.6377243048246828
2017-03-18 16:00:00,112.5792845,9.19,88.12,1.99,2.52,1011.0,38.29,4.63,7.69,16,5,0,109.8253105,0.5,6.8100000000000005,0.6537136869524547
2017-03-18 17:00:00,110.003825,9.27,88.33,2.77,3.98,1010.0,83.77,2.07,9.72,17,5,0,112.5792845,0.5,6.73,0.638758776439218
2017-03-18 18:00:00,110.1194115,9.35,88.69,3.59,4.91,1009.0,82.68,1.32,11.04,18,5,0,110.003825,0.5,6.65,0.6394299521125446
2017-03-18 19:00:00,112.68045,9.68,88.97,3.76,5.6,1007.42,49.59,2.86,13.89,19,5,0,110.1194115,0.5,6.32,0.6543011242620015
2017-03-18 20:00:00,104.945113,10.11,90.12,5.75,7.44,1005.58,55.53,4.22,18.03,20,5,0,112.68045,0.0,5.890000000000001,0.6093843734357006
2017-03-18 21:00:00,101.8684145,10.84,88.54,7.28,9.73,1004.0,70.9,2.48,20.43,21,5,0,104.945113,0.0,5.16,0.5915189203995687
2017-03-18 22:00:00,102.273295,11.15,85.68,7.93,10.1,1003.5,103.94,1.26,21.65,22,5,0,101.8684145,0.0,4.85,0.5938699384008437
2017-03-18 23:00:00,104.4611355,11.38,78.27,6.72,9.37,1003.0,185.78,0.15,21.8,23,5,0,102.273295,0.0,4.619999999999999,0.6065740631967238
2017-03-19 00:00:00,97.021866,11.15,77.92,6.01,8.45,1003.0,50.56,0.9,22.7,0,6,0,104.4611355,0.0,4.85,0.5633764863540859
2017-03-19 01:00:00,99.416189,9.69,81.66,3.3,4.38,1003.92,38.24,1.58,24.26,1,6,0,97.021866,0.0,6.3100000000000005,0.5772795922677237
2017-03-19 02:00:00,94.10795,9.67,82.87,1.55,2.08,1005.5,1.31,0.41,24.62,2,6,0,99.416189,0.0,6.33,0.6939011211937478
2017-03-19 03:00:00,99.991281,9.62,83.31,6.57,8.41,1007.67,0.4,0.28,24.9,3,6,0,94.10795,0.0,6.380000000000001,0.9698195159144599
2017-03-19 04:00:00,100.1457605,9.91,81.86,5.89,7.17,1009.67,0.35,0.4,25.29,4,6,0,99.991281,0.0,6.09,0.9913033859135082
2017-03-19 05:00:00,97.5984875,10.53,74.42,6.99,8.53,1011.17,0.41,0.01,25.3,5,6,0,100.1457605,0.0,5.470000000000001,0.9428317756598049
2017-03-19 06:00:00,98.3396395,11.19,71.86,7.15,8.51,1012.0,0.54,0.0,25.3,6,6,0,97.5984875,0.0,4.8100000000000005,0.9037941966720818
2017-03-19 07:00:00,97.856099,11.36,78.42,4.95,6.37,1012.75,0.54,0.0,6.32,7,6,0,98.3396395,1.0,4.640000000000001,0.8993501993178317
2017-03-19 08:00:00,96.6207,12.05,77.73,5.85,7.13,1013.0,0.41,0.0,0.0,8,6,0,97.856099,1.0,3.9499999999999993,0.9333860439844757
2017-03-19 09:00:00,100.907233,11.93,81.05,6.39,8.22,1013.5,0.25,0.0,0.0,9,6,0,96.6207,1.0,4.07,1.042266317880759
2017-03-19 10:00:00,105.2914355,11.61,81.58,4.36,5.56,1014.0,0.48,0.0,0.0,10,6,0,100.907233,1.0,4.390000000000001,0.9897166593375718
2017-03-19 11:00:00,100.8366575,11.83,83.04,3.79,4.8,1014.25,0.6,0.0,0.0,11,6,0,105.2914355,1.0,4.17,0.9068723025765287
2017-03-19 12:00:00,101.9776645,12.33,77.21,4.74,6.19,1015.17,0.8,0.0,0.0,12,6,0,100.8366575,1.0,3.67,0.8582249317041561
2017-03-19 13:00:00,102.9320725,12.53,75.82,4.84,6.16,1016.17,1.34,0.0,0.0,13,6,0,101.9776645,1.0,3.4700000000000006,0.7541991738387973
2017-03-19 14:00:00,102.8223855,12.58,74.78,3.97,5.09,1017.0,28.62,0.0,0.0,14,6,0,102.9320725,1.0,3.42,0.5970583400401396
2017-03-19 15:00:00,98.7644035,12.82,78.32,4.19,5.49,1018.0,115.63,0.0,0.0,15,6,0,102.8223855,0.5,3.1799999999999997,0.5734948719774899
2017-03-19 16:00:00,99.837894,13.48,75.0,5.72,7.05,1018.83,372.52,0.0,0.0,16,6,0,98.7644035,0.5,2.5199999999999996,0.5797283050267419
2017-03-19 17:00:00,102.6113145,14.02,71.11,6.28,8.09,1019.58,561.92,0.0,0.0,17,6,0,99.837894,0.5,1.9800000000000004,0.5958327148973209
2017-03-19 18:00:00,104.696023,14.11,68.46,7.01,9.16,1020.0,628.55,0.0,0.0,18,6,0,102.6113145,0.5,1.8900000000000006,0.607937983515866
2017-03-19 19:00:00,105.3242105,14.08,68.66,8.27,10.19,1020.0,552.15,0.0,0.0,19,6,0,104.696023,0.5,1.92,0.6115856773926418
2017-03-19 20:00:00,104.0084035,14.47,64.34,6.97,9.23,1020.33,795.12,0.0,0.0,20,6,0,105.3242105,0.0,1.5299999999999994,0.6039451860792702
2017-03-19 21:00:00,105.4771605,14.62,65.01,6.81,8.78,1020.92,590.91,0.0,0.0,21,6,0,104.0084035,0.0,1.3800000000000008,0.6124738115539438
2017-03-19 22:00:00,104.718747,15.0,57.98,5.76,7.25,1021.0,543.39,0.0,0.0,22,6,0,105.4771605,0.0,1.0,0.6080699348769737
2017-03-19 23:00:00,99.3263855,14.73,60.24,6.31,7.67,1021.0,524.13,0.0,0.0,23,6,0,104.718747,0.0,1.2699999999999996,0.5767581306387307
2017-03-20 00:00:00,101.5900455,14.12,65.05,4.75,6.04,1021.92,284.45,0.0,0.0,0,0,0,99.3263855,0.0,1.8800000000000008,0.5899025162259992
2017-03-20 01:00:00,98.382247,13.78,64.11,4.46,5.56,1022.25,100.46,0.0,0.0,1,0,0,101.5900455,0.0,2.2200000000000006,0.5712758053373228
2017-03-20 02:00:00,99.3447395,13.34,71.76,3.76,4.51,1023.0,3.76,0.0,0.0,2,0,0,98.382247,0.0,2.66,0.5902962748012177
2017-03-20 03:00:00,100.2729275,13.1,76.12,3.78,4.74,1023.67,0.45,0.0,0.0,3,0,0,99.3447395,0.0,2.9000000000000004,0.9535162170443173
2017-03-20 04:00:00,101.5332355,13.01,75.72,3.06,3.71,1024.67,0.46,0.0,0.0,4,0,0,100.2729275,0.0,2.99,0.961760201919413
2017-03-20 05:00:00,96.6501975,12.69,77.21,2.25,2.89,1025.0,0.36,0.0,0.0,5,0,0,101.5332355,0.0,3.3100000000000005,0.9527670562021691
2017-03-20 06:00:00,103.3214395,12.38,78.46,2.05,2.49,1025.0,0.42,0.0,0.0,6,0,0,96.6501975,0.0,3.619999999999999,0.9941555048403082
2017-03-20 07:00:00,128.9427495,12.13,82.05,1.9,2.12,1025.08,0.18,0.0,0.0,7,0,0,103.3214395,1.0,3.869999999999999,1.374124351411908
2017-03-20 08:00:00,165.5655345,12.08,80.58,2.14,2.49,1025.0,0.3,0.0,0.0,8,0,0,128.9427495,1.0,3.92,1.6736030282459053
2017-03-20 09:00:00,423.5404,11.95,80.18,2.1,2.43,1025.0,0.34,0.0,0.0,9,0,0,165.5655345,1.0,4.050000000000001,4.209877210256808
2017-03-20 10:00:00,275.8560315,11.46,82.52,1.28,1.72,1025.0,0.24,0.0,0.0,10,0,0,423.5404,1.0,4.539999999999999,2.861842178400482
2017-03-20 11:00:00,312.4987,10.81,85.9,1.55,1.84,1025.0,0.05,0.0,0.0,11,0,0,275.8560315,1.0,5.1899999999999995,3.540671582522838
2017-03-20 12:00:00,318.8376035,10.67,86.67,0.14,0.23,1025.33,0.06,0.0,0.0,12,0,0,312.4987,1.0,5.33,3.594969369558508
2017-03-20 13:00:00,318.518375,9.91,88.36,1.67,2.1,1026.0,0.89,0.0,0.0,13,0,0,318.8376035,1.0,6.09,2.609063381731027
2017-03-20 14:00:00,328.7758575,10.16,90.65,2.15,2.62,1026.33,34.54,0.0,0.0,14,0,0,318.518375,1.0,5.84,1.9091014740574233
2017-03-20 15:00:00,322.844675,10.47,91.51,1.89,2.37,1027.0,89.48,0.0,0.0,15,0,0,328.7758575,0.5,5.529999999999999,1.8746609000452208
2017-03-20 16:00:00,344.3190735,10.69,91.52,2.11,2.77,1027.83,236.67,0.0,0.0,16,0,0,322.844675,0.5,5.3100000000000005,1.9993562050550981
2017-03-20 17:00:00,261.6500355,10.97,90.96,1.78,2.39,1028.0,310.74,0.0,0.0,17,0,0,344.3190735,0.5,5.029999999999999,1.5193222283975847
2017-03-20 18:00:00,217.98434,12.54,86.38,1.73,2.58,1028.0,573.49,0.0,0.0,18,0,0,261.6500355,0.5,3.460000000000001,1.265768806687499
2017-03-20 19:00:00,174.2756,15.38,67.27,2.33,3.27,1028.0,844.67,0.0,0.0,19,0,0,217.98434,0.5,0.6199999999999992,1.0119654386491612
2017-03-20 20:00:00,141.416259,16.47,53.66,2.92,3.98,1028.0,779.82,0.0,0.0,20,0,0,174.2756,0.0,0.0,0.8211612329612314
2017-03-20 21:00:00,100.586475,16.85,45.19,4.16,5.43,1027.25,765.08,0.0,0.0,21,0,0,141.416259,0.0,0.0,0.584075087364771
2017-03-20 22:00:00,100.8864755,16.89,39.76,5.14,6.67,1027.0,653.07,0.0,0.0,22,0,0,100.586475,0.0,0.0,0.5858170990840104
2017-03-20 23:00:00,96.7917855,16.48,39.58,5.09,6.67,1027.0,504.82,0.0,0.0,23,0,0,100.8864755,0.0,0.0,0.5620404788228703
2017-03-21 00:00:00,100.6050475,16.35,41.01,4.3,5.22,1027.0,325.2,0.0,0.0,0,1,0,96.7917855,0.0,0.0,0.5841829322272147
2017-03-21 01:00:00,99.962439,15.4,47.25,3.95,4.91,1027.0,120.18,0.0,0.0,1,1,0,100.6050475,0.0,0.5999999999999996,0.5804514999866591
2017-03-21 02:00:00,103.4669605,13.81,65.71,3.95,4.97,1027.42,6.14,0.0,0.0,2,1,0,99.962439,0.0,2.1899999999999995,0.602095871824968
2017-03-21 03:00:00,102.2088375,13.3,76.39,3.08,3.92,1028.0,0.31,0.0,0.0,3,1,0,103.4669605,0.0,2.6999999999999993,1.0287932337279126
2017-03-21 04:00:00,100.61925,13.24,78.82,2.61,3.31,1028.0,0.47,0.0,0.0,4,1,0,102.2088375,0.0,2.76,0.9494326032494527
2017-03-21 05:00:00,102.051736,13.06,80.31,1.63,2.14,1028.0,0.46,0.0,0.0,5,1,0,100.61925,0.0,2.9399999999999995,0.9666716296220722
2017-03-21 06:00:00,112.647675,12.84,81.42,0.82,1.19,1028.0,0.28,0.0,0.0,6,1,0,102.051736,0.0,3.16,1.1484771249552863
2017-03-21 07:00:00,138.9705885,12.6,82.26,0.24,0.34,1028.0,0.12,0.0,0.0,7,1,0,112.647675,1.0,3.4000000000000004,1.5226692547072853
2017-03-21 08:00:00,170.4774145,12.36,84.65,0.26,0.4,1027.42,0.09,0.0,0.0,8,1,0,138.9705885,1.0,3.6400000000000006,1.8946206337998794
2017-03-21 09:00:00,374.407616,11.85,87.12,0.33,0.44,1027.0,0.12,0.0,0.0,9,1,0,170.4774145,1.0,4.15,4.10229942727379
2017-03-21 10:00:00,289.7565645,11.24,89.82,1.03,1.32,1027.0,0.14,0.0,0.0,10,1,0,374.407616,1.0,4.76,3.1452481327835384
2017-03-21 11:00:00,324.4001765,10.69,91.59,1.37,1.87,1027.0,0.18,0.0,0.0,11,1,0,289.7565645,1.0,5.3100000000000005,3.4570860622990747
2017-03-21 12:00:00,316.4900395,10.03,92.34,1.32,1.84,1026.83,0.26,0.0,0.0,12,1,0,324.4001765,1.0,5.970000000000001,3.254770353674673
2017-03-21 13:00:00,301.8321855,9.41,92.88,2.14,2.58,1026.83,0.6,0.0,0.0,13,1,0,316.4900395,1.0,6.59,2.7145212449757263
2017-03-21 14:00:00,313.449175,9.07,93.27,2.05,2.52,1027.0,43.27,0.0,0.0,14,1,0,301.8321855,1.0,6.93,1.8201040872795313
2017-03-21 15:00:00,328.7911525,10.4,91.88,1.49,2.08,1027.0,239.18,0.0,0.0,15,1,0,313.449175,0.5,5.6,1.909190287473552
2017-03-21 16:00:00,325.93645,12.15,73.1,1.91,2.43,1027.0,429.65,0.0,0.0,16,1,0,328.7911525,0.5,3.8499999999999996,1.8926138977343951
2017-03-21 17:00:00,248.183225,15.28,53.26,1.36,1.95,1027.0,568.32,0.0,0.0,17,1,0,325.93645,0.5,0.7200000000000006,1.4411245530211254
2017-03-21 18:00:00,212.8117895,17.15,46.69,1.65,2.26,1026.17,716.47,0.0,0.0,18,1,0,248.183225,0.5,0.0,1.2357333781153554
2017-03-21 19:00:00,179.1881355,18.2,46.44,1.8,2.66,1026.0,782.0,0.0,0.0,19,1,0,212.8117895,0.5,0.0,1.0404910391470912
2017-03-21 20:00:00,147.192525,19.33,40.95,2.61,3.42,1025.5,819.58,0.0,0.0,20,1,0,179.1881355,0.0,0.0,0.8547022539443423
2017-03-21 21:00:00,114.593199,19.04,35.87,4.52,5.6,1024.92,783.42,0.0,0.0,21,1,0,147.192525,0.0,0.0,0.6654078763306258
2017-03-21 22:00:00,104.9309105,19.27,35.93,4.21,5.53,1024.0,690.27,0.0,0.0,22,1,0,114.593199,0.0,0.0,0.6093019038350083
2017-03-21 23:00:00,99.987348,19.15,35.71,3.97,5.12,1023.83,542.2,0.0,0.0,23,1,0,104.9309105,0.0,0.0,0.5805961389786426
2017-03-22 00:00:00,97.751219,18.81,36.66,4.34,5.35,1023.0,358.14,0.0,0.0,0,2,0,99.987348,0.0,0.0,0.5676116175404086
2017-03-22 01:00:00,97.2362145,18.45,39.02,3.91,5.07,1023.17,159.38,0.0,0.0,1,2,0,97.751219,0.0,0.0,0.5646211429429961
2017-03-22 02:00:00,97.0710285,17.74,41.72,3.17,3.86,1023.67,12.28,0.0,0.0,2,2,0,97.2362145,0.0,0.0,0.5636645755234577
2017-03-22 03:00:00,103.3869895,17.17,43.37,1.97,2.41,1024.0,0.0,0.0,0.0,3,2,0,97.0710285,0.0,0.0,1.2006736477164184
2017-03-22 04:00:00,95.8692785,16.91,39.04,2.38,2.83,1024.0,0.0,0.0,0.0,4,2,0,103.3869895,0.0,0.0,1.1133675221342643
2017-03-22 05:00:00,100.1531895,16.08,41.69,2.26,2.66,1024.0,0.0,0.0,0.0,5,2,0,95.8692785,0.0,0.0,1.1631182603242227
2017-03-22 06:00:00,111.138277,15.8,43.25,1.58,1.89,1024.0,0.0,0.0,0.0,6,2,0,100.1531895,0.0,0.1999999999999993,1.290692388779806
2017-03-22 07:00:00,136.1838395,15.24,49.25,0.51,0.63,1024.0,0.0,0.0,0.0,7,2,0,111.138277,1.0,0.7599999999999998,1.5815563266061854
2017-03-22 08:00:00,184.1625065,14.73,53.91,1.12,1.36,1024.0,0.0,0.0,0.0,8,2,0,136.1838395,1.0,1.2699999999999996,2.13875139919761
2017-03-22 09:00:00,374.4615855,13.97,55.97,1.45,1.7,1023.33,0.0,0.0,0.0,9,2,0,184.1625065,1.0,2.0299999999999994,4.348769221024261
2017-03-22 10:00:00,301.6241735,13.03,66.52,1.17,1.57,1023.0,0.12,0.0,0.0,10,2,0,374.4615855,1.0,2.9700000000000006,3.3048277367332726
2017-03-22 11:00:00,298.219725,12.71,69.86,1.55,1.87,1022.25,0.33,0.0,0.0,11,2,0,301.6241735,1.0,3.289999999999999,2.9766108962028865
2017-03-22 12:00:00,310.2890095,12.41,74.33,1.66,1.93,1022.0,0.25,0.0,0.0,12,2,0,298.219725,1.0,3.59,3.2049613669461414
2017-03-22 13:00:00,319.8440145,12.57,73.18,1.78,2.08,1022.0,0.65,0.0,0.0,13,2,0,310.2890095,1.0,3.4299999999999997,2.826799696622972
2017-03-22 14:00:00,328.4568475,12.43,72.65,1.9,2.26,1022.0,28.76,0.0,0.0,14,2,0,319.8440145,1.0,3.5700000000000003,1.90724907995018
2017-03-22 15:00:00,333.2634105,13.04,71.05,1.54,2.01,1022.0,179.49,0.0,0.0,15,2,0,328.4568475,0.5,2.960000000000001,1.9351593303500203
2017-03-22 16:00:00,294.493863,14.29,63.27,1.19,1.7,1022.0,318.84,0.0,0.0,16,2,0,333.2634105,0.5,1.7100000000000009,1.7100363519062964
2017-03-22 17:00:00,262.48405,17.03,51.25,1.16,1.89,1022.0,554.52,0.0,0.0,17,2,0,294.493863,0.5,0.0,1.5241650971028553
